,METHOD,REGION,ANALYSIS_YEAR,ISLAND,Sector,GENUS_CODE,n,Ntot,Mean_AdColDen,SE_AdColDen,Mean_JuvColDen,SE_JuvColDen,Mean_Ave.od,SE_Ave.od,Mean_Ave.rd,SE_Ave.rd,Mean_Ave.size,SE_Ave.size,Mean_BLE_Prev,SE_BLE_Prev,Mean_AcuteDZ_Prev,SE_AcuteDZ_Prev,Mean_ChronicDZ_Prev,SE_ChronicDZ_Prev
5847,DIVER,NWHI,2015,Maro,Maro,GONS,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5848,DIVER,NWHI,2015,Maro,Maro,GOSP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5849,DIVER,NWHI,2015,Maro,Maro,HASP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5850,DIVER,NWHI,2015,Maro,Maro,HERS,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5851,DIVER,NWHI,2015,Maro,Maro,HYSP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5852,DIVER,NWHI,2015,Maro,Maro,ISSP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5853,DIVER,NWHI,2015,Maro,Maro,LEPS,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5854,DIVER,NWHI,2015,Maro,Maro,LEPT,9,20203,0.028471019,0.015699839,0.019673921,0.019669796,-1.593587586,0.919865304,11.50924368,5.621399078,32.84142207,13.38915053,124.3828234,71.7973989,0,0,0,0
5855,DIVER,NWHI,2015,Maro,Maro,LESP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5856,DIVER,NWHI,2015,Maro,Maro,LOBS,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5857,DIVER,NWHI,2015,Maro,Maro,MESP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5858,DIVER,NWHI,2015,Maro,Maro,MONS,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5859,DIVER,NWHI,2015,Maro,Maro,MOSP,9,20203,2.509736288,0.78679593,0.879613589,0.286902897,4.329522397,2.340661135,6.249163612,1.510218247,22.61013171,2.453368177,8.531733434,3.159430382,4.744139693,1.268661792,0,0
5860,DIVER,NWHI,2015,Maro,Maro,MYSP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5861,DIVER,NWHI,2015,Maro,Maro,OUSP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5862,DIVER,NWHI,2015,Maro,Maro,OXSP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5863,DIVER,NWHI,2015,Maro,Maro,PACS,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5864,DIVER,NWHI,2015,Maro,Maro,PALS,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5865,DIVER,NWHI,2015,Maro,Maro,PARA,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5866,DIVER,NWHI,2015,Maro,Maro,PAVS,9,20203,0.135175844,0.058011991,0,0,16.75274464,2.150151758,1.969237242,0.059535786,17.41493343,2.021934272,0,0,0,0,0,0
5867,DIVER,NWHI,2015,Maro,Maro,PESP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5868,DIVER,NWHI,2015,Maro,Maro,PHSP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5869,DIVER,NWHI,2015,Maro,Maro,PLER,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5870,DIVER,NWHI,2015,Maro,Maro,PLES,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5871,DIVER,NWHI,2015,Maro,Maro,PLSP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5872,DIVER,NWHI,2015,Maro,Maro,POCS,9,20203,0.134728181,0.048242643,0,0,1.09402069,0.893036792,1.593587586,0.760282765,16.79657724,0.572748292,25.76149828,15.05789828,0,0,0,0
5873,DIVER,NWHI,2015,Maro,Maro,PODS,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5874,DIVER,NWHI,2015,Maro,Maro,POLY,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5875,DIVER,NWHI,2015,Maro,Maro,POSP,9,20203,6.777821511,0.827574834,1.371557854,0.343225809,9.345523347,2.246993307,7.183777432,1.283212911,23.42353846,1.701490866,1.251897782,0.858791206,3.283660956,1.294163861,3.07883981,0.920276437
5876,DIVER,NWHI,2015,Maro,Maro,PSSP,9,20203,0.170657088,0.089067087,0.098369604,0.047371141,-1.593587586,1.300885988,0.442663218,0.361357219,9.024449163,1.04086719,0,0,0,0,0,0
5877,DIVER,NWHI,2015,Maro,Maro,SASP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5878,DIVER,NWHI,2015,Maro,Maro,SCAS,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5879,DIVER,NWHI,2015,Maro,Maro,SCSP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5880,DIVER,NWHI,2015,Maro,Maro,SESP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5881,DIVER,NWHI,2015,Maro,Maro,SSSS,9,20203,10.41397857,0.657570705,2.947910651,0.621358121,6.796095295,1.625767561,6.092222941,0.991813247,21.23527437,1.442834728,3.103078543,0.706987646,3.337132371,0.949876109,2.003828464,0.598951629
5882,DIVER,NWHI,2015,Maro,Maro,STSP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5883,DIVER,NWHI,2015,Maro,Maro,STYP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5884,DIVER,NWHI,2015,Maro,Maro,STYS,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5885,DIVER,NWHI,2015,Maro,Maro,SYSP,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5886,DIVER,NWHI,2015,Maro,Maro,TUBA,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5887,DIVER,NWHI,2015,Maro,Maro,TURS,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5888,DIVER,NWHI,2015,Maro,Maro,UNKN,9,20203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5889,DIVER,NWHI,2015,Midway,Midway,ACAS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5890,DIVER,NWHI,2015,Midway,Midway,ACSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5891,DIVER,NWHI,2015,Midway,Midway,ALSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5892,DIVER,NWHI,2015,Midway,Midway,ASSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5893,DIVER,NWHI,2015,Midway,Midway,ASTS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5894,DIVER,NWHI,2015,Midway,Midway,BASP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5895,DIVER,NWHI,2015,Midway,Midway,CASP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5896,DIVER,NWHI,2015,Midway,Midway,COES,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5897,DIVER,NWHI,2015,Midway,Midway,COSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5898,DIVER,NWHI,2015,Midway,Midway,CTSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5899,DIVER,NWHI,2015,Midway,Midway,CYPS,6,1473,0.05,0.040741598,0.361111111,0.232923621,-4.5,2.592779414,0,0,6.625,0.936281455,0,0,0,0,0,0
5900,DIVER,NWHI,2015,Midway,Midway,CYSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5901,DIVER,NWHI,2015,Midway,Midway,DIAS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5902,DIVER,NWHI,2015,Midway,Midway,DISP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5903,DIVER,NWHI,2015,Midway,Midway,ECHL,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5904,DIVER,NWHI,2015,Midway,Midway,ECHP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5905,DIVER,NWHI,2015,Midway,Midway,EUSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5906,DIVER,NWHI,2015,Midway,Midway,FASP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5907,DIVER,NWHI,2015,Midway,Midway,FAVS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5908,DIVER,NWHI,2015,Midway,Midway,FUSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5909,DIVER,NWHI,2015,Midway,Midway,GARS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5910,DIVER,NWHI,2015,Midway,Midway,GASP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5911,DIVER,NWHI,2015,Midway,Midway,GONS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5912,DIVER,NWHI,2015,Midway,Midway,GOSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5913,DIVER,NWHI,2015,Midway,Midway,HASP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5914,DIVER,NWHI,2015,Midway,Midway,HERS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5915,DIVER,NWHI,2015,Midway,Midway,HYSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5916,DIVER,NWHI,2015,Midway,Midway,ISSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5917,DIVER,NWHI,2015,Midway,Midway,LEPS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5918,DIVER,NWHI,2015,Midway,Midway,LEPT,6,1473,0.108333333,0.020028408,0.277777778,0.110884585,-1.5,1.496941893,2.5,2.494903155,7.25,0.600852246,0,0,0,0,0,0
5919,DIVER,NWHI,2015,Midway,Midway,LESP,6,1473,0.008333333,0.008316344,0,0,0,0,0,0,10,0,0,0,0,0,0,0
5920,DIVER,NWHI,2015,Midway,Midway,LOBS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5921,DIVER,NWHI,2015,Midway,Midway,MESP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5922,DIVER,NWHI,2015,Midway,Midway,MONS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5923,DIVER,NWHI,2015,Midway,Midway,MOSP,6,1473,0.008333333,0.008316344,0,0,0,0,0,0,10,0,0,0,0,0,0,0
5924,DIVER,NWHI,2015,Midway,Midway,MYSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5925,DIVER,NWHI,2015,Midway,Midway,OUSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5926,DIVER,NWHI,2015,Midway,Midway,OXSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5927,DIVER,NWHI,2015,Midway,Midway,PACS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5928,DIVER,NWHI,2015,Midway,Midway,PALS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5929,DIVER,NWHI,2015,Midway,Midway,PARA,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5930,DIVER,NWHI,2015,Midway,Midway,PAVS,6,1473,0.033333333,0.021038871,0.027777778,0.027721146,10,5.761732032,0,0,9.5,0.864259805,0,0,0,0,0,0
5931,DIVER,NWHI,2015,Midway,Midway,PESP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5932,DIVER,NWHI,2015,Midway,Midway,PHSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5933,DIVER,NWHI,2015,Midway,Midway,PLER,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5934,DIVER,NWHI,2015,Midway,Midway,PLES,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5935,DIVER,NWHI,2015,Midway,Midway,PLSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5936,DIVER,NWHI,2015,Midway,Midway,POCS,6,1473,0.333333333,0.088011911,0.583333333,0.159245861,0.166666667,0.118804912,2.634920635,1.518299095,11.00793651,1.425562138,7.5,5.113029958,0,0,0,0
5937,DIVER,NWHI,2015,Midway,Midway,PODS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5938,DIVER,NWHI,2015,Midway,Midway,POLY,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5939,DIVER,NWHI,2015,Midway,Midway,POSP,6,1473,2.908333333,0.709818339,3.611111111,1.040189607,-0.022079462,0.393288747,2.674127038,0.818905136,9.172779283,0.746140835,1.146131805,0.571897571,1.719197708,0.767281107,2.005730659,1.122144065
5940,DIVER,NWHI,2015,Midway,Midway,PSSP,6,1473,0.083333333,0.040056816,0.111111111,0.070129569,-1.5,1.058497763,0,0,6.583333333,0.596809946,0,0,0,0,0,0
5941,DIVER,NWHI,2015,Midway,Midway,SASP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5942,DIVER,NWHI,2015,Midway,Midway,SCAS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5943,DIVER,NWHI,2015,Midway,Midway,SCSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5944,DIVER,NWHI,2015,Midway,Midway,SESP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5945,DIVER,NWHI,2015,Midway,Midway,SSSS,6,1473,3.533333333,0.670773839,4.972222222,1.042624701,0.037580546,0.385077809,2.222086505,0.677873822,8.918326057,0.481912317,1.650943396,0.433997558,1.41509434,0.631559213,1.650943396,0.923651601
5946,DIVER,NWHI,2015,Midway,Midway,STSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5947,DIVER,NWHI,2015,Midway,Midway,STYP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5948,DIVER,NWHI,2015,Midway,Midway,STYS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5949,DIVER,NWHI,2015,Midway,Midway,SYSP,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5950,DIVER,NWHI,2015,Midway,Midway,TUBA,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5951,DIVER,NWHI,2015,Midway,Midway,TURS,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5952,DIVER,NWHI,2015,Midway,Midway,UNKN,6,1473,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5953,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,ACAS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5954,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,ACSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5955,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,ALSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5956,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,ASSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5957,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,ASTS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5958,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,BASP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5959,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,CASP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5960,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,COES,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5961,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,COSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5962,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,CTSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5963,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,CYPS,13,9354,0.068960872,0.033876027,0.638151237,0.241706621,-2.041212316,1.369926821,0,0,6.625283301,0.674606805,0,0,0,0,0,0
5964,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,CYSP,13,9354,0.087556126,0.062567979,0.274613356,0.210217217,0,0,0,0,4.803851537,0.276445716,0,0,0,0,0,0
5965,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,DIAS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5966,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,DISP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5967,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,ECHL,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5968,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,ECHP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5969,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,EUSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5970,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,FASP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5971,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,FAVS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5972,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,FUSP,13,9354,0.185839213,0.129199888,0.088741002,0.088678618,-1.245781339,1.354301892,0,0,6.134402815,0.70482154,0,0,0,0,0,0
5973,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,GARS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5974,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,GASP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5975,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,GONS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5976,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,GOSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5977,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,HASP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5978,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,HERS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5979,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,HYSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5980,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,ISSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5981,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,LEPS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5982,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,LEPT,13,9354,0.029677143,0.009229128,0.077742142,0.077706499,0,0,0,0,4.62831409,0.770051898,0,0,0,0,0,0
5983,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,LESP,13,9354,0.070929549,0.037014407,0.055938636,0.027987641,-0.157547573,0.165052001,0.12978405,0.091695556,3.283898154,0.458477782,0,0,0,0,0,0
5984,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,LOBS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5985,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,MESP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5986,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,MONS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5987,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,MOSP,13,9354,0.167624011,0.085990361,0.050040981,0.033436843,-2.448746838,1.658674706,0.403097744,0.158542477,9.278268863,0.747219682,5.24090296,0.535613387,0,0,0,0
5988,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,MYSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5989,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,OUSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5990,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,OXSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5991,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,PACS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5992,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,PALS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5993,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,PARA,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5994,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,PAVS,13,9354,0.059678747,0.032171322,0.087718267,0.046122215,3.675967501,1.84297144,0.97177678,0.614323813,11.95419963,1.74654254,0,0,0,0,0,0
5995,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,PESP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5996,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,PHSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5997,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,PLER,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5998,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,PLES,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
5999,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,PLSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
6000,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,POCS,13,9354,0.281331516,0.041230816,0.281934645,0.053327154,2.101924162,1.65236821,4.286297179,1.853581229,10.102781,1.165862412,2.796804195,0,5.274407912,4.632177801,0,0
6001,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,PODS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
6002,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,POLY,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
6003,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,POSP,13,9354,1.956511653,0.741462248,2.391039484,0.669328254,1.465607491,0.917185734,2.728497626,0.888861581,10.9778943,1.83860051,0.298013082,0.297876448,4.001921184,1.81304082,0,0
6004,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,PSSP,13,9354,0.166695531,0.08183295,0.535043831,0.165585803,-0.733948807,0.131320728,0.108153375,0.093586385,6.373849911,0.152672505,0,0,0,0,0,0
6005,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,SASP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
6006,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,SCAS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
6007,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,SCSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
6008,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,SESP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
6009,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,SSSS,13,9354,3.074804362,0.766425226,4.480963581,0.603418924,2.136626776,1.38644973,2.890814722,0.926410636,12.06025831,1.927923573,0.603284505,0.227660358,2.740326378,1.206862121,0,0
6010,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,STSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
6011,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,STYP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
6012,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,STYS,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
6013,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,SYSP,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
6014,DIVER,NWHI,2015,Pearl & Hermes,Pearl & Hermes,TUBA,13,9354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
