,Mean.REGION,Mean.ISLAND,Mean.ANALYSIS_SEC,Mean.OBS_YEAR,Mean.N,Mean.ENC,Mean.UPMA,Mean.TURFH,Mean.FREE,Mean.CCAH,Mean.FOL,Mean.TURFR,Mean.EMA,Mean.OCTO,Mean.UI,Mean.SAND,Mean.BR,Mean.SP,Mean.AMNE,Mean.BGMA,Mean.CCAR,Mean.MASS,Mean.NS,Mean.HAL,Mean.HARD,Mean.TAB,Mean.TUN,Mean.ZO,Mean.COL,Mean.CMOR,Mean.RUB,Mean.BRY,Mean.GC,Mean.USC,Mean.POCS,Mean.ISSP,Mean.POMA,Mean.HALI,Mean.ECHP,Mean.MICR,Mean.GALS,Mean.ACBR,Mean.FASP,Mean.STYS,Mean.ASSP,Mean.GONS,Mean.LEPT,Mean.PLLE,Mean.MOEN,Mean.HYSP,Mean.FAVS,Mean.PAVS,Mean.PONM,Mean.CYPS,Mean.GASP,Mean.LOSY,Mean.TURS,Mean.ACAS,Mean.MONE,Mean.GOAL,Mean.ASPP,Mean.COSP,Mean.PADI,Mean.PESP,Mean.PSSP,Mean.FINE,Mean.ACTA,Mean.CAUL,Mean.DICO,Mean.AMSP,Mean.LESP,Mean.AVSP,Mean.GALI,Mean.NEOM,Mean.DICT,Mean.SG,Mean.LOBO,Mean.CHLS,Mean.ECHL,Mean.BI,Mean.ACPH,Mean.LOBS,Mean.MOFO,Mean.PAEN,Mean.POFO,Mean.MISP,Mean.POBR,Mean.RDMA,Mean.POEN,Mean.GRMA,Mean.DISP,Mean.MONS,Mean.LPHY,Mean.PLSP,Mean.SYSP,Mean.PAMA,Mean.MESP,Mean.PACS,Mean.FUSP,Mean.MOBR,Mean.OUSP,Mean.HYCO,Mean.HCOE,Mean.BRMA,Mean.PAFO,Mean.EUSP,Mean.PLER,Mean.ASTS,Mean.PHSP,Mean.ANTI,Mean.TOT_AREA_WT,PooledSE.REGION,PooledSE.ISLAND,PooledSE.ANALYSIS_SEC,PooledSE.OBS_YEAR,PooledSE.N,PooledSE.ENC,PooledSE.UPMA,PooledSE.TURFH,PooledSE.FREE,PooledSE.CCAH,PooledSE.FOL,PooledSE.TURFR,PooledSE.EMA,PooledSE.OCTO,PooledSE.UI,PooledSE.SAND,PooledSE.BR,PooledSE.SP,PooledSE.AMNE,PooledSE.BGMA,PooledSE.CCAR,PooledSE.MASS,PooledSE.NS,PooledSE.HAL,PooledSE.HARD,PooledSE.TAB,PooledSE.TUN,PooledSE.ZO,PooledSE.COL,PooledSE.CMOR,PooledSE.RUB,PooledSE.BRY,PooledSE.GC,PooledSE.USC,PooledSE.POCS,PooledSE.ISSP,PooledSE.POMA,PooledSE.HALI,PooledSE.ECHP,PooledSE.MICR,PooledSE.GALS,PooledSE.ACBR,PooledSE.FASP,PooledSE.STYS,PooledSE.ASSP,PooledSE.GONS,PooledSE.LEPT,PooledSE.PLLE,PooledSE.MOEN,PooledSE.HYSP,PooledSE.FAVS,PooledSE.PAVS,PooledSE.PONM,PooledSE.CYPS,PooledSE.GASP,PooledSE.LOSY,PooledSE.TURS,PooledSE.ACAS,PooledSE.MONE,PooledSE.GOAL,PooledSE.ASPP,PooledSE.COSP,PooledSE.PADI,PooledSE.PESP,PooledSE.PSSP,PooledSE.FINE,PooledSE.ACTA,PooledSE.CAUL,PooledSE.DICO,PooledSE.AMSP,PooledSE.LESP,PooledSE.AVSP,PooledSE.GALI,PooledSE.NEOM,PooledSE.DICT,PooledSE.SG,PooledSE.LOBO,PooledSE.CHLS,PooledSE.ECHL,PooledSE.BI,PooledSE.ACPH,PooledSE.LOBS,PooledSE.MOFO,PooledSE.PAEN,PooledSE.POFO,PooledSE.MISP,PooledSE.POBR,PooledSE.RDMA,PooledSE.POEN,PooledSE.GRMA,PooledSE.DISP,PooledSE.MONS,PooledSE.LPHY,PooledSE.PLSP,PooledSE.SYSP,PooledSE.PAMA,PooledSE.MESP,PooledSE.PACS,PooledSE.FUSP,PooledSE.MOBR,PooledSE.OUSP,PooledSE.HYCO,PooledSE.HCOE,PooledSE.BRMA,PooledSE.PAFO,PooledSE.EUSP,PooledSE.PLER,PooledSE.ASTS,PooledSE.PHSP,PooledSE.ANTI
126,MHI,Oahu,OAH_NE,2015,6,2.980488173,2.408301318,75.49353946,0,0.11396844,0,0.784513121,1.061948741,0,0,3.533063887,0.056882821,0,0,0.222570082,0,0.057471264,0,0,0.281562793,0,0,0,0,0,0,0,0,0,1.499649652,0,2.850476386,0.282886999,0,0,0,0,0,0,0,0,0,0,7.872160887,0,0,0,0,0,0,0,0,0,0,0,0.16722408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05574136,0,0.056497175,0.112233446,0,0,0,0,0,0,0,0,0.108819916,0,0,0,0,0,0,0,0,0,0,0,605.4764457,MHI,Oahu,OAH_NE,2015,6,1.062623524,2.002613006,4.480443933,0,0.071994574,0,0.495857872,0.374949326,0,0,1.737223806,0.056812317,0,0,0.16696386,0,0.057400031,0,0,0.160569723,0,0,0,0,0,0,0,0,0,0.541240252,0,1.381464243,0.162583071,0,0,0,0,0,0,0,0,0,0,2.865664946,0,0,0,0,0,0,0,0,0,0,0,0.167016812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055672271,0,0.056427149,0.112094336,0,0,0,0,0,0,0,0,0.068769316,0,0,0,0,0,0,0,0,0,0,0
127,MHI,Oahu,OAH_NORTH,2015,3,0.982646652,2.247070133,73.3197496,0,1.085424712,0,0.530511177,1.520610187,0,0,11.69935819,0,0,0,1.760176018,0.110011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317831824,0,3.128764591,0.110011001,0,0,0,0,0,0,0,0,0,0,2.200220022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217537883,0.330033003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.2921428,MHI,Oahu,OAH_NORTH,2015,3,0.571297001,1.199245118,9.399424149,0,0.447103855,0,0.278955449,0.729547883,0,0,4.945040235,0,0,0,1.758989072,0.109936817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182022073,0,0.944182672,0.109936817,0,0,0,0,0,0,0,0,0,0,2.19873634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439747268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108716854,0.329810451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,MHI,Oahu,OAH_SOUTH,2015,24,0.110070969,0.218023195,74.04034955,0,0.918685379,0,2.126524425,1.211924016,0,0,16.92505111,0,0.180317671,0.018644804,0.564099958,0.009014258,0.062757963,0,0,0.019330733,0,0,0,0,0,0.019592845,0,0,0,0.868368697,0,1.919421063,0.022395855,0,0,0,0,0,0,0,0,0,0,0.397017691,0,0,0,0,0,0,0,0,0,0,0,0.119583915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01920229,0,0,0.01920229,0.197646009,0.012775311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9041.70869,MHI,Oahu,OAH_SOUTH,2015,24,0.064877341,0.071489963,2.817637402,0,0.226162442,0,0.505973619,0.260745276,0,0,3.22661918,0,0.065448658,0.018640344,0.191865726,0.009009617,0.028344352,0,0,0.019326109,0,0,0,0,0,0.019588158,0,0,0,0.206781454,0,0.627125662,0.016128079,0,0,0,0,0,0,0,0,0,0,0.312040483,0,0,0,0,0,0,0,0,0,0,0,0.119555308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019197696,0,0,0.019197696,0.079364834,0.012770836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,NWHI,French Frigate,French Frigate,2016,73,0.326401526,0.46714641,49.4921795,0,4.448011711,0.002628602,4.419501166,5.148886355,0.021697328,0,7.833397499,0.017633946,0.032816236,0,0.116916207,0.169672173,0,0,0,0.003360732,0,0.001083001,0.054702656,0,0,0.079134262,0,0,0,0.279788198,0,7.830384517,0.137754757,0,0.277462538,0,0.297570514,0,0,0,0,0.002735892,0,0.701064024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437198052,0,0,0.490342468,4.643895173,0,0,0,0,0,0,0,0,0,0.010641985,0,0,0.002764097,0,0,0.016249869,0.014299685,1.761462524,0,6.309187727,0.017883656,4.115655144,0,0,0,0,0,0,0,0,0,0,0.014973662,0,0,0,0.003516211,0,0,0,0,0,0,26629,NWHI,French Frigate,French Frigate,2016,73,0.07301064,0.145982104,2.623299716,0,0.703662857,0.002627068,1.368266982,0.509020789,0.016602557,0,1.634337799,0.009729719,0.022965371,0,0.037046446,0.079501479,0,0,0,0.003359135,0,0.001081341,0.040505235,0,0,0.049544785,0,0,0,0.065822827,0,1.015037924,0.04728705,0,0.104109169,0,0.061980042,0,0,0,0,0.002734295,0,0.111139637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409279562,0,0,0.386754515,2.280433703,0,0,0,0,0,0,0,0,0,0.010625673,0,0,0.002762483,0,0,0.011002323,0.009135579,0.29114469,0,2.961007503,0.01111039,0.604366955,0,0,0,0,0,0,0,0,0,0,0.010604051,0,0,0,0.00351454,0,0,0,0,0,0
144,MHI,Hawaii,HAW_KONA,2016,54,0.042075043,0.060932035,63.14693573,0,7.596845636,0,0.346544599,9.046495392,0,0,3.066171953,0,0.005360249,0,0.769481301,0.010756839,0,0,0,0.018968479,0,0,0.019078994,0,0,0,0,0,0,0.054747586,0,9.509401163,0.013490729,0,0,0,0,0,0,0,0,0,0,0.325451841,0,0,0,0,0,0,0,0,0,0,0,0,0.080329165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039933648,0.028290214,1.346950302,0,3.313412097,0.056079957,1.08556564,0,0,0,0,0,0,0.016701408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5727.459565,MHI,Hawaii,HAW_KONA,2016,54,0.023001681,0.032580045,1.88217346,0,0.852547705,0,0.153862977,0.724230822,0,0,0.551504315,0,0.005352871,0,0.144765639,0.010742032,0,0,0,0.013516745,0,0,0.013604618,0,0,0,0,0,0,0.02489282,0,1.223195492,0.009654963,0,0,0,0,0,0,0,0,0,0,0.071904447,0,0,0,0,0,0,0,0,0,0,0,0,0.068818796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024761473,0.014511462,0.207922083,0,0.525971442,0.029247952,0.130309201,0,0,0,0,0,0,0.016678418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,MHI,Hawaii,HAW_PUNA,2016,22,0.195482888,0.076035497,67.95299391,0.013790648,5.862518536,0.013790648,1.420358607,9.368434915,0.068602313,0,5.533439762,0,0,0,0.081590061,0.108518428,0,0,0,0.041439507,0,0,0.165700711,0,0,0.04499348,0,0,0,1.813469137,0,2.214381339,0,0,0,0,0,0,0,0,0,0.014716195,0,2.018874758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537835272,0.028236571,0.190673646,0,0.399443978,0.263464721,1.557666228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013548241,0,0,0,0,0,0,4063.674913,MHI,Hawaii,HAW_PUNA,2016,22,0.08132482,0.032574175,3.519828354,0.013780972,0.826353081,0.013780972,0.53236606,1.372303313,0.03403066,0,2.685133718,0,0,0,0.03257931,0.050463135,0,0,0,0.022867077,0,0,0.127007172,0,0,0.044971265,0,0,0,0.61444105,0,0.509548792,0,0,0,0,0,0,0,0,0,0.014705869,0,0.812110182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53745789,0.019983442,0.116630591,0,0.373070022,0.179812862,0.267765369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013537703,0,0,0,0,0,0
146,MHI,Hawaii,HAW_SE,2016,14,0.121252502,0.052540736,63.91676341,0,7.210173631,0,0.239385501,10.16031383,0.200117596,0,1.617074686,0,0.125808324,0,0.054425481,0.089080601,0,0,0,0.022882825,0,0,0.085360933,0,0,0,0,0,0,4.077155841,0,6.547107325,0.031773021,0,0,0,0,0,0,0,0,0,0,2.825638353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054210799,0.089004331,0.41881834,0,1.221251356,0,0.794403122,0,0,0,0,0,0,0.045457463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117.785662,MHI,Hawaii,HAW_SE,2016,14,0.054470956,0.037869585,4.316546082,0,1.213259932,0,0.145864112,1.827027266,0.084599634,0,0.588653895,0,0.125728805,0,0.038993406,0.071101922,0,0,0,0.022862808,0,0,0.047539478,0,0,0,0,0,0,0.655946665,0,1.188690414,0.031752938,0,0,0,0,0,0,0,0,0,0,0.439981317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038818897,0.050544407,0.195371676,0,0.919873308,0,0.270429317,0,0,0,0,0,0,0.045417699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,MHI,Kahoolawe,KAH_NORTH,2016,16,0.180639936,1.213409022,44.92867061,0,2.33775128,0.021164021,0.319434006,2.298840352,0,0,15.41926324,0,0.018642804,0,0.287316262,0.018518519,0,0,0,0.022675737,0,0,0,0,0,0,0,0,0,1.098872648,0,8.565228706,0.33156904,0,0,0,0,0,0,0,0,0,0,13.17480083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.885659038,0.262326531,0.772507294,0,6.044403101,0.11299435,0.220831948,0,0,0,0,0,0,0,0,0,0,0.419127154,0,0,0,0.02283105,0.022522523,0,0,0,0,0,600,MHI,Kahoolawe,KAH_NORTH,2016,16,0.070030866,0.620702788,3.738315436,0,0.534490063,0.02109778,0.135528831,0.697933853,0,0,3.162762209,0,0.018572762,0,0.222648331,0.018448943,0,0,0,0.022604764,0,0,0,0,0,0,0,0,0,0.235350137,0,1.41060874,0.250143689,0,0,0,0,0,0,0,0,0,0,3.180640332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942901186,0.09561836,0.337049777,0,1.16937891,0.112640689,0.067962123,0,0,0,0,0,0,0,0,0,0,0.23679817,0,0,0,0.022759591,0.022452029,0,0,0,0,0
149,MHI,Kahoolawe,KAH_SOUTH,2016,19,0.16521735,0.1489018,74.3709623,0,2.474781953,0,0.952395551,6.496594649,0,0.016033349,7.55112493,0,0.087165451,0,2.490253153,0.167093545,0.028538813,0,0,0,0,0.028538813,0,0,0,0,0,0,0,0.671244208,0,2.541158373,0.104227201,0,0,0,0,0,0,0,0,0,0,0.299810734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028538813,0,0,0.016087516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655058489,0,0.244619519,0,0.430805932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030847559,0,0,0,0,0,0,600,MHI,Kahoolawe,KAH_SOUTH,2016,19,0.075706602,0.072309757,1.407894314,0,0.499381757,0,0.280214275,1.168127171,0,0.015963049,1.73179775,0,0.038553431,0,0.512115433,0.099494247,0.028467376,0,0,0,0,0.028467376,0,0,0,0,0,0,0,0.18548268,0,0.556096074,0.065808954,0,0,0,0,0,0,0,0,0,0,0.125783432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028467376,0,0,0.016016979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180364953,0,0.118678951,0,0.114004974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019836476,0,0,0,0,0,0
150,MHI,Kauai,KAU_EAST,2016,32,0.042784555,1.067458645,76.05678186,0.020355508,4.746145172,0,1.428387289,4.734334591,0.150191871,0,6.801220964,0,0.068268326,0,0.731216556,0.237643724,0,0,0,0.0101436,0,0.030363177,0.038141064,0,0,0,0,0,0.039776216,1.669283388,0,0.784868927,0.141554142,0,0.349730592,0,0,0,0,0,0,0.009305559,0,0.452077834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029729374,0,0,0,0,0,0.048352971,0,0,0,0,0,0.030299562,0,0,0,0,0,0,0,0,0,0.042074632,0,0,0.019061427,0.210664809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009783666,0,0,0,0,0,0,11545.39381,MHI,Kauai,KAU_EAST,2016,32,0.020559196,0.23805145,3.059991265,0.013900584,0.833603683,0,1.119882903,1.428150086,0.085524855,0,2.463263014,0,0.026818169,0,0.324488914,0.070321481,0,0,0,0.010139979,0,0.022000716,0.038130126,0,0,0,0,0,0.039762015,0.351762009,0,0.145577655,0.059106653,0,0.268405155,0,0,0,0,0,0,0.009301937,0,0.253862497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022435696,0,0,0,0,0,0.039472967,0,0,0,0,0,0.016280979,0,0,0,0,0,0,0,0,0,0.03202871,0,0,0.013501293,0.045687161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009780173,0,0,0,0,0,0
151,MHI,Kauai,KAU_NAPALI,2016,15,0.133869655,1.869536462,84.90698295,0,1.255679388,0,0,3.415480147,0,0,6.830689124,0,0.027470371,0,0.399178079,0,0,0,0,0.013710152,0,0,0,0,0,0,0,0,0,0.027191495,0,0.069837383,0.109454343,0,0,0,0,0,0,0,0,0,0,0.528693489,0,0,0,0,0,0,0,0,0,0,0,0.020142992,0,0.005035748,0,0,0,0,0,0,0,0,0,0,0,0.01357305,0,0,0,0,0.031148957,0,0,0.01357305,0,0,0,0,0.041134515,0.150517135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137101516,0,0,0,0,0,0,6581.673362,MHI,Kauai,KAU_NAPALI,2016,15,0.065750975,1.068910835,2.520598758,0,0.302300402,0,0,0.779472602,0,0,2.546429727,0,0.017725504,0,0.263661168,0,0,0,0,0.013703755,0,0,0,0,0,0,0,0,0,0.01754388,0,0.032223681,0.109441639,0,0,0,0,0,0,0,0,0,0,0.161619598,0,0,0,0,0,0,0,0,0,0,0,0.020117653,0,0.005029413,0,0,0,0,0,0,0,0,0,0,0,0.013566718,0,0,0,0,0.031109773,0,0,0.013566718,0,0,0,0,0.019383632,0.065817189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137037554,0,0,0,0,0,0
152,NWHI,Kure,Kure,2016,58,0.022151383,2.40400827,69.66630527,0,5.905015618,0,1.267727379,6.243833961,0.002350742,0,3.785893155,0.009185017,0.031261979,0.023093545,0.014409814,0.012190451,0,0,0,0.006095156,0,0,0.02010821,0,0,0.088540719,0,0,0,3.785006391,0,0.537261466,0.007802226,0,4.885901565,0,0.038175706,0,0,0,0,0.018917927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015551734,0,0.018328919,0,0,0.131744654,0,0,0,0,0,0,0,0,0.006074564,0,0.029114477,0,0,0,0,0,0,0,0.060396767,0,0.01402536,0.005934227,0.921126313,0.022467033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438.486088,NWHI,Kure,Kure,2016,58,0.012595775,0.51819794,1.762857913,0,0.645691263,0,0.344214819,0.548291648,0.002333301,0,0.98429001,0.006919513,0.021468032,0.023042054,0.008609341,0.008414419,0,0,0,0.006077754,0,0,0.011567302,0,0,0.07460517,0,0,0,0.491764067,0,0.336699925,0.00778483,0,1.051062499,0,0.018912713,0,0,0,0,0.013936893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015517059,0,0.010103407,0,0,0.131450912,0,0,0,0,0,0,0,0,0.006057221,0,0.013221407,0,0,0,0,0,0,0,0.028302061,0,0.009973561,0.005917285,0.214352134,0.011761188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,MHI,Lanai,LAN_NORTH,2016,12,0.055204688,1.054361979,69.99974667,0,0.358538235,0,0.350051752,0.449310469,0,0,6.686403066,0,0.02188285,0,0,0,0.033321837,0,0,0,0,0,0,0,0,0,0,0,0,1.119431962,0,3.563814816,0.329270808,0,0.034570112,0,0,0,0,0,0,0,0,5.963637253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02188285,0,0,0,0,0,0,0,0,0,0,0,0,0,7.481932158,0.070792039,0.460569448,0,0.811510869,0.069140225,0.231896865,0,0,0,0,0,0,0,0,0,0,0.798158933,0,0,0,0.034570112,0,0,0,0,0,0,1523.009965,MHI,Lanai,LAN_NORTH,2016,12,0.039825881,0.768180528,6.249279879,0,0.153392621,0,0.186505752,0.182108406,0,0,1.925596117,0,0.021855475,0,0,0,0.033293228,0,0,0,0,0,0,0,0,0,0,0,0,0.336616317,0,2.101858635,0.172519304,0,0.034542743,0,0,0,0,0,0,0,0,2.613757307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021855475,0,0,0,0,0,0,0,0,0,0,0,0,0,2.267410467,0.070735993,0.297782479,0,0.45528746,0.069085487,0.093675212,0,0,0,0,0,0,0,0,0,0,0.347635048,0,0,0,0.034542743,0,0,0,0,0,0
154,MHI,Lanai,LAN_SOUTH,2016,29,0.05777931,0.037239955,65.87987539,0,1.580435067,0,0.481298355,2.277755726,0,0,2.664531891,0,0,0,0.074651249,0.007373011,0,0,0,0.007791338,0,0,0.028998264,0,0,0,0,0,0,0.643417153,0,9.21973719,0.112681931,0,0,0,0,0,0,0,0,0,0,8.07260834,0,0,0,0,0,0,0,0,0,0,0,0.153109758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901102781,0.212838766,0.517140273,0,3.633457967,0.014946649,1.300023233,0.009913681,0,0,0,0,0,0.021350701,0,0,0,2.089942022,0,0,0,0,0,0,0,0,0,0,1480.663929,MHI,Lanai,LAN_SOUTH,2016,29,0.029735646,0.037096592,3.280820889,0,0.362543739,0,0.203892377,0.626902814,0,0,0.869950186,0,0,0,0.028413593,0.007344627,0,0,0,0.007761344,0,0,0.022555854,0,0,0,0,0,0,0.223784292,0,1.481470437,0.044460995,0,0,0,0,0,0,0,0,0,0,1.895809248,0,0,0,0,0,0,0,0,0,0,0,0.064825457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283706841,0.059195614,0.166525409,0,0.75768019,0.014889108,0.39961383,0.009883485,0,0,0,0,0,0.021322065,0,0,0,0.713470375,0,0,0,0,0,0,0,0,0,0
155,NWHI,Lisianski,Lisianski,2016,56,0.530637149,0.492536023,50.91026208,0.005521257,7.357744902,0.080344502,0.752497395,8.810403615,0.012917491,0,3.537333077,0.020038192,0,0.006758616,0.456303185,0.139186291,0.072028635,0,0,0.006340819,0,0.013233654,0.006458746,0,0,0.047891951,0,0,0,0,0,5.962656437,7.957202294,0,0.464611726,0,0.018736757,0,0,0,0,0.007057607,0,2.002840799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351334126,0,0.424512379,0,0,0,0,0,0,0,0,0,0,0.10333676,0,0,0,0,0,2.486467815,0.013303797,2.322643129,0,1.651761838,0.105565465,2.766442043,0.084063223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012409396,0.006616827,0,0,0,0,0,30954.92927,NWHI,Lisianski,Lisianski,2016,56,0.086324776,0.146004715,1.699493248,0.005519883,0.758892325,0.036287935,0.14747913,0.639628492,0.008931367,0,0.662770634,0.014700369,0,0.006757174,0.113359223,0.056188298,0.027457995,0,0,0.006339241,0,0.01323083,0.006457367,0,0,0.024254858,0,0,0,0,0,0.73240407,0.75478123,0,0.245544337,0,0.018732759,0,0,0,0,0.007055851,0,0.380496751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107911785,0,0.20036306,0,0,0,0,0,0,0,0,0,0,0.041656073,0,0,0,0,0,0.586726415,0.009198604,0.437755083,0,0.456453114,0.040150707,0.499788675,0.07320673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008580111,0.006615415,0,0,0,0,0
156,MHI,Maui,MAI_KIHEI,2016,22,0.040033563,0.19342401,50.00246888,0,3.729400856,0,0.43281947,5.966247616,0.012914393,0.015513586,7.905450535,0,0.015727566,0,1.924701236,0.102464091,0.02591546,0,0,0.083085447,0,0.061427531,0,0,0,0,0,0,0,0.074058464,0,6.018176815,0.01295773,0,0,0,0,0,0,0,0,0.049189853,0,7.78932574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042383499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.044892864,0.46830216,2.594018791,0,3.211743983,0,0.959511124,0,0,0,0,0,0,0,0,0,0,1.157811304,0,0,0,0.019237067,0.046796365,0,0,0,0,0,1870.557691,MHI,Maui,MAI_KIHEI,2016,22,0.029236148,0.126492992,3.318921463,0,0.67230908,0,0.157174318,1.553461516,0.012892024,0.015490839,2.516174383,0,0.015704506,0,0.526969764,0.066020364,0.025870572,0,0,0.05154373,0,0.061337465,0,0,0,0,0,0,0,0.036916111,0,1.244372547,0.012935286,0,0,0,0,0,0,0,0,0.049104652,0,1.57668727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032103897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.509493506,0.228511626,0.384767185,0,0.50272682,0,0.227197518,0,0,0,0,0,0,0,0,0,0,0.46061269,0,0,0,0.019214705,0.027295896,0,0,0,0,0
157,MHI,Maui,MAI_LAHAINA,2016,10,0.122154465,0.0886723,73.69414488,0,0.75701682,0,0.482011007,0.250065833,0,0,16.53459112,0,0.051855238,0,0.123949833,0.045953679,0,0,0,0,0,0,0,0.029557433,0,0,0,0,0,0.240003272,0,5.970225097,0.025927619,0,0,0,0,0,0,0,0,0,0,0.448038458,0,0,0,0,0,0,0,0,0,0,0,0.059114867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303183484,0,0.47753364,0,0.296000954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210.438182,MHI,Maui,MAI_LAHAINA,2016,10,0.09667821,0.088571329,3.894850936,0,0.556718058,0,0.369987269,0.182709177,0,0,4.805110698,0,0.051787476,0,0.090815434,0.045918055,0,0,0,0,0,0,0,0.029523776,0,0,0,0,0,0.175295655,0,1.768077486,0.025893738,0,0,0,0,0,0,0,0,0,0,0.135035831,0,0,0,0,0,0,0,0,0,0,0,0.059047552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215026366,0,0.263150748,0,0.129412254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
